,gnss_true_x,gnss_true_y,gnss_x,gnss_y,gnss_labels
2165,21650,21650,21634.78754,21654.76441,0
2166,21660,21660,21644.17818,21663.13255,0
2167,21670,21670,21655.14976,21673.54131,0
2168,21680,21680,21664.48407,21683.157,0
2169,21690,21690,21673.76111,21693.45875,0
2170,21700,21700,21682.59393,21702.14977,0
2171,21710,21710,21692.6437,21711.8948,0
2172,21720,21720,21701.1392,21722.5815,0
2173,21730,21730,21710.1609,21731.33862,0
2174,21740,21740,21720.38234,21743.19439,0
2175,21750,21750,21730.43492,21752.61989,0
2176,21760,21760,21740.52338,21764.49985,0
2177,21770,21770,21750.30177,21774.84741,0
2178,21780,21780,21761.43636,21785.30614,0
2179,21790,21790,21771.31436,21796.08535,0
2180,21800,21800,21781.46151,21806.17888,0
2181,21810,21810,21790.03638,21814.84252,0
2182,21820,21820,21801.04005,21824.75211,0
2183,21830,21830,21811.20444,21834.44675,0
2184,21840,21840,21821.47495,21844.12463,0
2185,21850,21850,21831.70003,21855.24315,0
2186,21860,21860,21842.34029,21865.28485,0
2187,21870,21870,21852.4099,21875.86571,0
2188,21880,21880,21861.77777,21885.98001,0
2189,21890,21890,21873.02119,21894.35254,0
2190,21900,21900,21882.61524,21904.64392,0
2191,21910,21910,21893.93687,21913.32711,0
2192,21920,21920,21905.24223,21924.10779,0
2193,21930,21930,21914.98858,21934.62974,0
2194,21940,21940,21925.0541,21945.59022,0
2195,21950,21950,21933.38119,21955.43522,0
2196,21960,21960,21941.91432,21966.06236,0
2197,21970,21970,21952.53903,21976.06118,0
2198,21980,21980,21962.1137,21985.39113,0
2199,21990,21990,21973.01861,21996.29731,0
2200,22000,22000,21984.13557,22006.36344,0
2201,22010,22010,21994.04746,22016.43437,0
2202,22020,22020,22004.48706,22025.9911,0
2203,22030,22030,22015.45177,22037.45738,0
2204,22040,22040,22025.83205,22046.31482,0
2205,22050,22050,22034.29041,22056.272,0
2206,22060,22060,22045.55898,22066.9795,0
2207,22070,22070,22056.19314,22077.66991,0
2208,22080,22080,22065.47283,22088.67902,0
2209,22090,22090,22076.07698,22098.60171,0
2210,22100,22100,22086.88381,22109.16989,0
2211,22110,22110,22097.0375,22118.90583,0
2212,22120,22120,22106.33788,22128.44093,0
2213,22130,22130,22117.34717,22139.13036,0
2214,22140,22140,22127.81841,22149.76563,0
2215,22150,22150,22139.14076,22159.47051,0
2216,22160,22160,22148.77228,22169.18117,0
2217,22170,22170,22158.55178,22179.36925,0
2218,22180,22180,22167.18349,22189.95624,0
2219,22190,22190,22176.56018,22200.36217,0
2220,22200,22200,22186.91973,22210.10053,0
2221,22210,22210,22197.18462,22219.47901,0
2222,22220,22220,22206.37452,22229.54137,0
2223,22230,22230,22216.88246,22239.82145,0
2224,22240,22240,22226.30265,22250.97412,0
2225,22250,22250,22235.90955,22259.8138,0
2226,22260,22260,22246.0048,22268.54246,0
2227,22270,22270,22256.28419,22277.87214,0
2228,22280,22280,22264.96319,22286.27625,0
2229,22290,22290,22274.10802,22296.49341,0
2230,22300,22300,22283.21194,22305.79705,0
2231,22310,22310,22292.38482,22314.91065,0
2232,22320,22320,22302.13095,22325.36652,0
2233,22330,22330,22311.7849,22334.2222,0
2234,22340,22340,22323.11814,22344.57672,0
2235,22350,22350,22332.23056,22354.7167,0
2236,22360,22360,22342.16279,22365.7566,0
2237,22370,22370,22352.84519,22377.00906,0
2238,22380,22380,22362.29169,22387.47046,0
2239,22390,22390,22372.79833,22396.6116,0
2240,22400,22400,22383.44911,22405.74152,0
2241,22410,22410,22394.43145,22414.59041,0
2242,22420,22420,22403.64567,22424.32724,0
2243,22430,22430,22412.70308,22433.61136,0
2244,22440,22440,22423.00792,22443.47454,0
2245,22450,22450,22433.22292,22453.19803,0
2246,22460,22460,22443.78081,22463.54239,0
2247,22470,22470,22453.14738,22474.00737,0
2248,22480,22480,22462.09008,22484.91077,0
2249,22490,22490,22472.44656,22496.55811,0
2250,22500,22500,22482.13578,22507.03205,0
2251,22510,22510,22492.46089,22516.66296,0
2252,22520,22520,22502.42906,22528.53657,0
2253,22530,22530,22510.61224,22537.00128,0
2254,22540,22540,22519.90989,22546.69142,0
2255,22550,22550,22529.39471,22556.75445,0
2256,22560,22560,22538.59361,22566.26683,0
2257,22570,22570,22548.22161,22576.16709,0
2258,22580,22580,22559.77992,22585.63473,0
2259,22590,22590,22570.84627,22595.6887,0
2260,22600,22600,22579.60571,22604.37098,0
2261,22610,22610,22589.86688,22614.79931,0
2262,22620,22620,22599.69547,22623.95205,0
2263,22630,22630,22611.0624,22633.82605,0
2264,22640,22640,22620.44555,22644.30344,0
2265,22650,22650,22629.75484,22655.2744,0
2266,22660,22660,22640.05687,22665.5819,0
2267,22670,22670,22650.6279,22675.72088,0
2268,22680,22680,22660.33167,22685.16875,0
2269,22690,22690,22670.45309,22696.00389,0
2270,22700,22700,22681.5707,22706.79671,0
2271,22710,22710,22691.48826,22718.42855,0
2272,22720,22720,22701.47579,22729.83826,0
2273,22730,22730,22711.48942,22739.50975,0
2274,22740,22740,22720.72574,22749.73149,0
2275,22750,22750,22730.28919,22759.45141,0
2276,22760,22760,22739.80096,22768.33901,0
2277,22770,22770,22749.75392,22779.14496,0
2278,22780,22780,22760.94085,22788.93405,0
2279,22790,22790,22770.96347,22798.66524,0
2280,22800,22800,22779.73388,22808.54669,0
2281,22810,22810,22789.6133,22818.86935,0
2282,22820,22820,22798.62497,22829.21143,0
2283,22830,22830,22809.60355,22840.10026,0
2284,22840,22840,22818.81857,22850.88725,0
2285,22850,22850,22829.03736,22861.12111,0
2286,22860,22860,22838.64771,22869.49585,0
2287,22870,22870,22848.91689,22878.2423,0
2288,22880,22880,22858.19993,22888.41691,0
2289,22890,22890,22868.79826,22899.46896,0
2290,22900,22900,22879.41536,22908.64795,0
2291,22910,22910,22888.99601,22919.46642,0
2292,22920,22920,22897.47043,22928.87698,0
2293,22930,22930,22905.714,22940.20569,0
2294,22940,22940,22915.27522,22950.47922,0
2295,22950,22950,22925.00251,22959.48153,0
2296,22960,22960,22934.67109,22968.9019,0
2297,22970,22970,22945.21222,22977.47064,0
2298,22980,22980,22955.93506,22986.84132,0
2299,22990,22990,22965.13151,22996.2831,0
2300,23000,23000,22975.51975,23006.67604,0
2301,23010,23010,22985.46329,23016.56111,0
2302,23020,23020,22995.9589,23026.57465,0
2303,23030,23030,23007.04584,23036.70323,0
2304,23040,23040,23016.82381,23046.14766,0
2305,23050,23050,23027.15422,23055.85054,0
2306,23060,23060,23036.30022,23065.24988,0
2307,23070,23070,23045.89964,23074.15984,0
2308,23080,23080,23054.12799,23083.54361,0
2309,23090,23090,23064.26532,23091.34422,0
2310,23100,23100,23073.85383,23100.1146,0
2311,23110,23110,23083.45095,23111.53552,0
2312,23120,23120,23093.16818,23121.58309,0
2313,23130,23130,23102.98632,23132.04963,0
2314,23140,23140,23115.00369,23142.23947,0
2315,23150,23150,23125.26108,23151.49258,0
2316,23160,23160,23136.02272,23162.35052,0
2317,23170,23170,23146.16358,23172.8155,0
2318,23180,23180,23156.0984,23182.09664,0
2319,23190,23190,23166.15935,23192.70519,0
2320,23200,23200,23175.5164,23202.81216,0
2321,23210,23210,23186.08031,23211.99333,0
2322,23220,23220,23195.62801,23223.48599,0
2323,23230,23230,23204.76385,23233.22934,0
2324,23240,23240,23213.74001,23242.55532,0
2325,23250,23250,23222.93927,23253.88799,0
2326,23260,23260,23230.84683,23264.14679,0
2327,23270,23270,23241.86796,23274.45078,0
2328,23280,23280,23252.2926,23283.47688,0
2329,23290,23290,23262.74453,23293.87404,0
2330,23300,23300,23273.23358,23304.1517,0
2331,23310,23310,23284.38801,23314.60709,0
2332,23320,23320,23294.03928,23324.96895,0
2333,23330,23330,23303.80673,23336.07403,0
2334,23340,23340,23314.68831,23344.43859,0
2335,23350,23350,23323.95011,23353.06611,0
2336,23360,23360,23334.24541,23362.81592,0
2337,23370,23370,23342.81155,23372.39104,0
2338,23380,23380,23352.66172,23383.2103,0
2339,23390,23390,23361.31969,23394.98549,0
2340,23400,23400,23370.40405,23403.95299,0
2341,23410,23410,23380.3695,23413.58211,0
2342,23420,23420,23390.28825,23423.18955,0
2343,23430,23430,23400.83621,23432.11384,0
2344,23440,23440,23410.6605,23442.81926,0
2345,23450,23450,23419.26334,23452.28002,0
2346,23460,23460,23430.82524,23460.60998,0
2347,23470,23470,23441.76684,23469.7046,0
2348,23480,23480,23451.45596,23481.24474,0
2349,23490,23490,23461.55168,23489.63844,0
2350,23500,23500,23471.04194,23499.61236,0
2351,23510,23510,23479.67631,23509.77734,0
2352,23520,23520,23489.56319,23520.03034,0
2353,23530,23530,23499.26251,23530.86743,0
2354,23540,23540,23509.32191,23540.21736,0
2355,23550,23550,23519.91273,23549.37371,0
2356,23560,23560,23531.74401,23561.47284,0
2357,23570,23570,23540.52718,23572.03893,0
2358,23580,23580,23549.45333,23581.53963,0
2359,23590,23590,23559.25007,23591.28952,0
2360,23600,23600,23570.24634,23602.74582,0
2361,23610,23610,23579.56718,23613.38875,0
2362,23620,23620,23590.29188,23622.56754,0
2363,23630,23630,23601.0068,23633.54222,0
2364,23640,23640,23610.56849,23643.5452,0
2365,23650,23650,23620.46931,23653.62866,0
2366,23660,23660,23631.18612,23663.65116,0
2367,23670,23670,23642.17263,23673.75799,0
2368,23680,23680,23651.02112,23683.12901,0
2369,23690,23690,23659.93184,23693.92787,0
2370,23700,23700,23669.68098,23704.02315,0
2371,23710,23710,23678.83268,23713.98678,0
2372,23720,23720,23689.44861,23725.30073,0
2373,23730,23730,23699.87648,23735.82921,0
2374,23740,23740,23710.21107,23745.38164,0
2375,23750,23750,23721.33772,23755.38473,0
2376,23760,23760,23732.59855,23765.14048,0
2377,23770,23770,23742.58483,23773.04409,0
2378,23780,23780,23752.03247,23782.30067,0
2379,23790,23790,23761.29276,23793.60893,0
2380,23800,23800,23768.96753,23803.69066,0
2381,23810,23810,23779.06191,23812.44234,0
2382,23820,23820,23788.653,23822.65742,0
2383,23830,23830,23800.40434,23832.53033,0
2384,23840,23840,23810.75271,23843.61256,0
2385,23850,23850,23821.41231,23853.14237,0
2386,23860,23860,23829.71209,23862.39525,0
2387,23870,23870,23839.66589,23872.42268,0
2388,23880,23880,23849.69528,23881.365,0
2389,23890,23890,23858.81305,23890.89696,0
2390,23900,23900,23868.27885,23899.94585,0
2391,23910,23910,23878.27413,23909.34572,0
2392,23920,23920,23888.15142,23919.28052,0
2393,23930,23930,23898.3983,23929.30295,0
2394,23940,23940,23909.76272,23938.96596,0
2395,23950,23950,23919.60234,23948.72661,0
2396,23960,23960,23928.55979,23958.51346,0
2397,23970,23970,23938.22035,23968.7784,0
2398,23980,23980,23947.99055,23978.51467,0
2399,23990,23990,23957.71498,23989.45056,0
2400,24000,24000,23967.46875,23999.22243,0
2401,24010,24010,23977.58643,24009.99984,0
2402,24020,24020,23988.37051,24019.7471,0
2403,24030,24030,23998.50239,24028.40093,0
2404,24040,24040,24007.7569,24037.42864,0
2405,24050,24050,24018.44731,24046.45459,0
2406,24060,24060,24029.84113,24056.45384,0
2407,24070,24070,24039.96529,24067.84535,0
2408,24080,24080,24050.07019,24078.32614,0
2409,24090,24090,24060.54937,24088.04448,0
2410,24100,24100,24069.43019,24098.52605,0
2411,24110,24110,24079.42341,24108.82039,0
2412,24120,24120,24090.12696,24119.41126,0
2413,24130,24130,24098.81678,24129.1883,0
2414,24140,24140,24108.40891,24139.75169,0
2415,24150,24150,24118.04042,24149.04287,0
2416,24160,24160,24129.73088,24159.43233,0
2417,24170,24170,24140.20625,24169.67453,0
2418,24180,24180,24149.27831,24179.49657,0
2419,24190,24190,24157.96515,24189.69912,0
2420,24200,24200,24169.56948,24198.822,0
2421,24210,24210,24179.87558,24207.92324,0
2422,24220,24220,24189.59364,24217.65542,0
2423,24230,24230,24199.75981,24226.37217,0
2424,24240,24240,24208.59581,24236.48173,0
2425,24250,24250,24216.99518,24245.82251,0
2426,24260,24260,24227.54528,24255.66708,0
2427,24270,24270,24237.97837,24266.71435,0
2428,24280,24280,24250.02054,24277.89705,0
2429,24290,24290,24259.3669,24288.62555,0
2430,24300,24300,24270.90537,24298.28844,0
2431,24310,24310,24281.55297,24308.60896,0
2432,24320,24320,24291.15997,24320.13122,0
2433,24330,24330,24301.52079,24330.59623,0
2434,24340,24340,24311.18049,24340.79882,0
2435,24350,24350,24322.43917,24350.56777,0
2436,24360,24360,24332.78882,24360.81385,0
2437,24370,24370,24343.3045,24369.99021,0
2438,24380,24380,24352.21169,24381.01152,0
2439,24390,24390,24360.73906,24392.77779,0
2440,24400,24400,24371.55584,24402.9613,0
2441,24410,24410,24382.21658,24412.98209,0
2442,24420,24420,24392.97282,24421.69316,0
2443,24430,24430,24403.49449,24432.14824,0
2444,24440,24440,24413.89183,24442.59121,0
2445,24450,24450,24424.72507,24452.90105,0
2446,24460,24460,24436.3383,24462.38973,0
2447,24470,24470,24447.77026,24473.56424,0
2448,24480,24480,24456.2978,24483.88809,0
2449,24490,24490,24467.2621,24492.94145,0
2450,24500,24500,24476.81998,24503.96769,0
2451,24510,24510,24488.04278,24514.62458,0
2452,24520,24520,24498.12104,24524.70278,0
2453,24530,24530,24508.17789,24534.18612,0
2454,24540,24540,24518.38906,24543.06597,0
2455,24550,24550,24528.45222,24553.50589,0
2456,24560,24560,24538.98522,24563.34755,0
2457,24570,24570,24548.06007,24574.63145,0
2458,24580,24580,24557.03801,24584.9509,0
2459,24590,24590,24566.42018,24595.01334,0
2460,24600,24600,24576.97433,24606.19784,0
2461,24610,24610,24587.00151,24615.45068,0
2462,24620,24620,24596.79562,24624.97382,0
2463,24630,24630,24607.67509,24633.88328,0
2464,24640,24640,24617.05738,24643.03045,0
2465,24650,24650,24627.55099,24653.37191,0
2466,24660,24660,24637.36529,24664.2956,0
2467,24670,24670,24646.90262,24673.28835,0
2468,24680,24680,24656.49341,24683.64886,0
2469,24690,24690,24667.36244,24693.55114,0
2470,24700,24700,24676.23505,24703.60368,0
2471,24710,24710,24686.26074,24713.6212,0
2472,24720,24720,24698.14124,24722.90116,0
2473,24730,24730,24709.26897,24732.92268,0
2474,24740,24740,24719.63212,24743.24783,0
2475,24750,24750,24730.22416,24753.25873,0
2476,24760,24760,24739.89881,24762.88997,0
2477,24770,24770,24751.82887,24773.6821,0
2478,24780,24780,24762.73644,24783.00929,0
2479,24790,24790,24771.27584,24793.60016,0
2480,24800,24800,24782.27792,24804.5036,0
2481,24810,24810,24793.38869,24815.52234,0
2482,24820,24820,24803.60458,24823.33474,0
2483,24830,24830,24813.37481,24833.92946,0
2484,24840,24840,24823.55108,24844.50667,0
2485,24850,24850,24831.99784,24854.36047,0
2486,24860,24860,24842.21763,24863.74274,0
2487,24870,24870,24852.56036,24871.07001,0
2488,24880,24880,24861.92784,24880.69927,0
2489,24890,24890,24870.29783,24890.24216,0
2490,24900,24900,24881.71379,24899.82941,0
2491,24910,24910,24891.18687,24909.91833,0
2492,24920,24920,24901.58386,24920.49004,0
2493,24930,24930,24911.75114,24931.17516,0
2494,24940,24940,24922.13401,24940.05144,0
2495,24950,24950,24931.76337,24949.85319,0
2496,24960,24960,24941.13367,24961.37628,0
2497,24970,24970,24950.91047,24970.84853,0
2498,24980,24980,24961.13551,24980.49172,0
2499,24990,24990,24971.51606,24991.25428,0
2500,25000,25000,24982.89955,25001.93587,0
2501,25010,25010,24993.83423,25010.80895,0
2502,25020,25020,25003.75085,25021.31607,0
2503,25030,25030,25013.46681,25031.26684,0
2504,25040,25040,25023.84482,25040.97395,0
2505,25050,25050,25033.72781,25052.63207,0
2506,25060,25060,25043.43005,25061.5293,0
2507,25070,25070,25052.99998,25070.89445,0
2508,25080,25080,25063.98685,25080.085,0
2509,25090,25090,25073.20617,25091.13086,0
2510,25100,25100,25084.4846,25102.32782,0
2511,25110,25110,25096.87599,25113.17725,0
2512,25120,25120,25106.60462,25123.7371,0
2513,25130,25130,25117.1177,25133.10297,0
2514,25140,25140,25127.65696,25142.09891,0
2515,25150,25150,25137.95643,25151.68323,0
2516,25160,25160,25147.24491,25162.58776,0
2517,25170,25170,25157.07045,25171.90442,0
2518,25180,25180,25166.91384,25180.41513,0
2519,25190,25190,25178.03414,25191.79492,0
2520,25200,25200,25188.07658,25201.61789,0
2521,25210,25210,25197.43826,25212.31268,0
2522,25220,25220,25206.25959,25221.86235,0
2523,25230,25230,25215.49328,25230.97842,0
2524,25240,25240,25224.84676,25240.12686,0
2525,25250,25250,25236.53808,25248.9702,0
2526,25260,25260,25247.46473,25259.76586,0
2527,25270,25270,25257.07692,25270.4754,0
2528,25280,25280,25266.79868,25280.0056,0
2529,25290,25290,25276.97975,25289.26727,0
2530,25300,25300,25286.66897,25298.90262,0
2531,25310,25310,25296.52862,25308.35081,0
2532,25320,25320,25305.68046,25318.83671,0
2533,25330,25330,25315.64122,25328.16414,0
2534,25340,25340,25325.63071,25336.18123,0
2535,25350,25350,25335.76325,25344.83727,0
2536,25360,25360,25344.03056,25354.84058,0
2537,25370,25370,25353.64398,25364.03454,0
2538,25380,25380,25364.16762,25375.88256,0
2539,25390,25390,25374.84472,25386.42494,0
2540,25400,25400,25384.0617,25395.93346,0
2541,25410,25410,25395.02681,25405.56404,0
2542,25420,25420,25404.25492,25414.21332,0
2543,25430,25430,25413.93773,25424.48453,0
2544,25440,25440,25423.3693,25434.52487,0
2545,25450,25450,25433.58563,25445.08276,0
2546,25460,25460,25443.63805,25453.80943,0
2547,25470,25470,25453.96306,25464.31251,0
2548,25480,25480,25463.43144,25475.40561,0
2549,25490,25490,25474.44381,25486.25946,0
2550,25500,25500,25485.20254,25496.57917,0
2551,25510,25510,25495.24133,25506.61927,0
2552,25520,25520,25505.47414,25516.49199,0
2553,25530,25530,25516.54445,25526.42011,0
2554,25540,25540,25526.28418,25536.8435,0
2555,25550,25550,25535.51985,25547.33477,0
2556,25560,25560,25546.19471,25556.32931,0
2557,25570,25570,25557.62762,25567.89974,0
2558,25580,25580,25567.33055,25579.27499,0
2559,25590,25590,25578.04211,25589.4972,0
2560,25600,25600,25587.69115,25599.5541,0
2561,25610,25610,25596.40457,25608.72709,0
2562,25620,25620,25605.96759,25618.65469,0
2563,25630,25630,25615.92069,25628.64021,0
2564,25640,25640,25625.68061,25638.66653,0
2565,25650,25650,25637.40636,25647.96924,0
2566,25660,25660,25647.19096,25658.57897,0
2567,25670,25670,25655.83385,25667.87401,0
2568,25680,25680,25665.29781,25678.41019,0
2569,25690,25690,25674.65327,25689.28451,0
2570,25700,25700,25684.84758,25698.70122,0
2571,25710,25710,25696.47362,25709.52186,0
2572,25720,25720,25707.80779,25720.70187,0
2573,25730,25730,25717.139,25731.68454,0
2574,25740,25740,25727.17568,25742.331,0
2575,25750,25750,25737.22926,25752.03615,0
2576,25760,25760,25746.96627,25761.4328,0
2577,25770,25770,25757.11209,25770.61267,0
2578,25780,25780,25766.59697,25781.63749,0
2579,25790,25790,25777.39719,25791.08039,0
2580,25800,25800,25787.50679,25801.34756,0
2581,25810,25810,25796.29198,25811.36443,0
2582,25820,25820,25804.68937,25819.33366,0
2583,25830,25830,25815.14928,25829.33404,0
2584,25840,25840,25824.72878,25839.93737,0
2585,25850,25850,25835.41862,25848.01284,0
2586,25860,25860,25844.46669,25856.78929,0
2587,25870,25870,25853.6036,25866.6239,0
2588,25880,25880,25863.45958,25876.91326,0
2589,25890,25890,25872.87363,25885.62717,0
2590,25900,25900,25883.52113,25895.18019,0
2591,25910,25910,25893.85542,25904.8434,0
2592,25920,25920,25903.34158,25916.32386,0
2593,25930,25930,25912.74045,25926.51165,0
2594,25940,25940,25922.42288,25936.56542,0
2595,25950,25950,25932.1425,25946.95357,0
2596,25960,25960,25943.82299,25956.35196,0
2597,25970,25970,25954.58159,25966.61919,0
2598,25980,25980,25964.06479,25978.33078,0
2599,25990,25990,25974.74497,25989.29797,0
2600,26000,26000,25985.49331,25999.37444,0
2601,26010,26010,25996.09687,26009.41748,0
2602,26020,26020,26005.27662,26020.42414,0
2603,26030,26030,26015.82951,26030.22413,0
2604,26040,26040,26026.69069,26039.7203,0
2605,26050,26050,26036.09348,26049.52733,0
2606,26060,26060,26046.63943,26059.80707,0
2607,26070,26070,26058.06988,26069.43848,0
2608,26080,26080,26068.08064,26079.64532,0
2609,26090,26090,26077.42232,26088.48854,0
2610,26100,26100,26086.96232,26100.05243,0
2611,26110,26110,26097.37794,26108.8848,0
2612,26120,26120,26107.38873,26118.68069,0
2613,26130,26130,26118.78996,26129.21966,0
2614,26140,26140,26128.7046,26139.15604,0
2615,26150,26150,26139.58944,26149.39943,0
2616,26160,26160,26149.22551,26159.52389,0
2617,26170,26170,26157.36643,26169.5357,0
2618,26180,26180,26168.64561,26178.7242,0
2619,26190,26190,26180.27762,26189.15739,0
2620,26200,26200,26189.19328,26200.17501,0
2621,26210,26210,26199.1343,26209.95584,0
2622,26220,26220,26208.29884,26220.92994,0
2623,26230,26230,26218.90054,26230.39035,0
2624,26240,26240,26226.32826,26241.78617,0
2625,26250,26250,26236.22854,26251.4317,0
2626,26260,26260,26247.29921,26262.56396,0
2627,26270,26270,26256.98317,26272.349,0
2628,26280,26280,26267.70648,26282.4444,0
2629,26290,26290,26276.95937,26290.70279,0
2630,26300,26300,26287.08044,26302.63955,0
2631,26310,26310,26296.45677,26312.65805,0
2632,26320,26320,26307.49488,26321.5977,0
2633,26330,26330,26317.44278,26331.43468,0
2634,26340,26340,26328.27468,26342.33674,0
2635,26350,26350,26339.029,26351.62095,0
2636,26360,26360,26349.45007,26362.70683,0
2637,26370,26370,26359.39841,26373.52434,0
2638,26380,26380,26370.51264,26383.59789,0
2639,26390,26390,26380.97146,26392.28544,0
2640,26400,26400,26391.26739,26403.01359,0
2641,26410,26410,26400.90693,26413.27124,0
2642,26420,26420,26410.15663,26424.05273,0
2643,26430,26430,26419.71942,26433.51638,0
2644,26440,26440,26429.94815,26443.00923,0
2645,26450,26450,26440.42277,26453.90453,0
2646,26460,26460,26450.34908,26463.98411,0
2647,26470,26470,26459.6329,26474.27566,0
2648,26480,26480,26469.87867,26485.60028,0
2649,26490,26490,26478.94834,26495.37346,0
2650,26500,26500,26488.78644,26505.77324,0
2651,26510,26510,26497.9168,26515.63801,0
2652,26520,26520,26506.24233,26524.32578,0
2653,26530,26530,26516.82998,26532.31724,0
2654,26540,26540,26526.95445,26543.01644,0
2655,26550,26550,26537.83834,26553.00695,0
2656,26560,26560,26548.15065,26562.50691,0
2657,26570,26570,26557.40722,26571.64807,0
2658,26580,26580,26567.11196,26581.9747,0
2659,26590,26590,26576.4182,26591.93354,0
2660,26600,26600,26585.51587,26601.46907,0
2661,26610,26610,26595.52645,26611.99694,0
2662,26620,26620,26605.6859,26622.03626,0
2663,26630,26630,26616.93147,26630.95971,0
2664,26640,26640,26626.67629,26641.20176,0
2665,26650,26650,26637.53831,26651.94631,0
2666,26660,26660,26647.31702,26662.63219,0
2667,26670,26670,26658.05946,26674.11927,0
2668,26680,26680,26668.19204,26683.67581,0
2669,26690,26690,26678.61184,26694.11716,0
2670,26700,26700,26689.13938,26703.6613,0
2671,26710,26710,26698.57381,26712.3943,0
2672,26720,26720,26709.9533,26722.94491,0
2673,26730,26730,26719.18155,26733.4081,0
2674,26740,26740,26728.80422,26743.69917,0
2675,26750,26750,26738.40915,26754.75535,0
2676,26760,26760,26748.8311,26765.17369,0
2677,26770,26770,26759.74883,26774.55693,0
2678,26780,26780,26768.24184,26784.50645,0
2679,26790,26790,26780.27983,26794.55617,0
2680,26800,26800,26791.71803,26804.64123,0
2681,26810,26810,26801.63338,26813.80767,0
2682,26820,26820,26811.98611,26824.4186,0
2683,26830,26830,26822.92642,26834.65125,0
2684,26840,26840,26832.54839,26844.58584,0
2685,26850,26850,26843.33083,26854.09611,0
2686,26860,26860,26852.8232,26863.17245,0
2687,26870,26870,26862.12513,26873.69036,0
2688,26880,26880,26874.04669,26884.90975,0
2689,26890,26890,26884.49871,26894.63575,0
2690,26900,26900,26895.84427,26905.40614,0
2691,26910,26910,26905.25187,26914.25338,0
2692,26920,26920,26916.67584,26924.46563,0
2693,26930,26930,26928.02768,26933.98781,0
2694,26940,26940,26936.85148,26944.58925,0
2695,26950,26950,26945.88805,26954.6918,0
2696,26960,26960,26955.61631,26964.07755,0
2697,26970,26970,26965.46396,26973.5456,0
2698,26980,26980,26976.88842,26983.7151,0
2699,26990,26990,26986.51092,26992.85099,0
2700,27000,27000,26995.35683,27003.11305,0
2701,27010,27010,27005.65878,27014.22214,0
2702,27020,27020,27015.05317,27025.59733,0
2703,27030,27030,27024.25642,27035.90289,0
2704,27040,27040,27035.36995,27046.65789,0
2705,27050,27050,27045.33652,27057.06415,0
2706,27060,27060,27055.23738,27066.48442,0
2707,27070,27070,27065.73926,27077.03637,0
2708,27080,27080,27074.88107,27086.63785,0
2709,27090,27090,27084.44725,27097.37254,0
2710,27100,27100,27095.89124,27107.29199,0
2711,27110,27110,27106.08027,27115.52533,0
2712,27120,27120,27115.54905,27126.5319,0
2713,27130,27130,27125.60204,27135.58311,0
2714,27140,27140,27136.1127,27146.45074,0
2715,27150,27150,27147.02801,27155.87299,0
2716,27160,27160,27156.35547,27165.67183,0
2717,27170,27170,27167.24499,27175.66954,0
2718,27180,27180,27177.40075,27183.9133,0
2719,27190,27190,27186.2701,27194.88081,0
2720,27200,27200,27195.69893,27204.30264,0
2721,27210,27210,27205.77508,27212.54637,0
2722,27220,27220,27214.88989,27222.72237,0
2723,27230,27230,27225.62815,27232.762,0
2724,27240,27240,27234.63616,27243.27282,0
2725,27250,27250,27244.64221,27254.25883,0
2726,27260,27260,27255.3234,27264.39188,0
2727,27270,27270,27265.69298,27274.0434,0
2728,27280,27280,27277.0282,27283.75316,0
2729,27290,27290,27287.55357,27295.33898,0
2730,27300,27300,27298.64938,27305.884,0
2731,27310,27310,27308.95876,27315.79964,0
2732,27320,27320,27319.39819,27325.34755,0
2733,27330,27330,27329.2151,27335.21126,0
2734,27340,27340,27337.16111,27344.56895,0
2735,27350,27350,27347.45058,27352.64864,0
2736,27360,27360,27357.93549,27362.38379,0
2737,27370,27370,27367.19982,27372.54185,0
2738,27380,27380,27376.79799,27382.20488,0
2739,27390,27390,27387.23322,27391.69763,0
2740,27400,27400,27396.83381,27401.38881,0
2741,27410,27410,27405.91422,27411.10553,0
2742,27420,27420,27414.58125,27422.11052,0
2743,27430,27430,27424.11411,27431.74807,0
2744,27440,27440,27434.71207,27442.41582,0
2745,27450,27450,27445.37538,27453.73081,0
2746,27460,27460,27455.93311,27463.05909,0
2747,27470,27470,27465.0966,27472.71031,0
2748,27480,27480,27476.35085,27483.75651,0
2749,27490,27490,27486.00285,27494.14878,0
2750,27500,27500,27496.44346,27504.56576,0
2751,27510,27510,27506.75739,27515.2237,0
2752,27520,27520,27516.24693,27525.76839,0
2753,27530,27530,27526.09274,27534.90268,0
2754,27540,27540,27535.03557,27544.95377,0
2755,27550,27550,27545.52937,27555.43866,0
2756,27560,27560,27555.84036,27564.7068,0
2757,27570,27570,27566.08911,27575.29022,0
2758,27580,27580,27576.86434,27585.75055,0
2759,27590,27590,27586.77424,27596.26444,0
2760,27600,27600,27596.7677,27607.20726,0
2761,27610,27610,27606.57521,27618.14011,0
2762,27620,27620,27616.60839,27627.83409,0
2763,27630,27630,27626.22306,27638.95956,0
2764,27640,27640,27637.14979,27648.86574,0
2765,27650,27650,27647.43848,27657.67543,0
2766,27660,27660,27657.78396,27669.46919,0
2767,27670,27670,27666.83902,27680.00174,0
2768,27680,27680,27676.75217,27690.52826,0
2769,27690,27690,27686.43409,27700.66095,0
2770,27700,27700,27696.83993,27711.49153,0
2771,27710,27710,27707.02792,27722.27937,0
